06:58.2,1.42163E+12,AAA, ax,6.940767, ay,0.6566844, az,-7.284302
06:58.3,1.42163E+12,AAA, ax,7.4082446, ay,0.8418494, az,-7.4777
06:58.3,1.42163E+12,AAA, ax,7.4771013, ay,1.0779085, az,-7.4160285
06:58.4,1.42163E+12,AAA, ax,7.7197466, ay,1.273402, az,-7.4395294
06:58.4,1.42163E+12,AAA, ax,7.8733273, ay,1.1237133, az,-7.37202
06:58.4,1.42163E+12,AAA, ax,8.193512, ay,1.2588822, az,-7.3586974
06:58.4,1.42163E+12,AAA, ax,8.289762, ay,1.1329939, az,-7.4986563
06:58.4,1.42163E+12,AAA, ax,7.7683954, ay,0.73212755, az,-7.2798114
06:58.4,1.42163E+12,AAA, ax,7.2524185, ay,0.6553372, az,-6.658753
06:58.4,1.42163E+12,AAA, ax,7.0311785, ay,0.98031145, az,-6.418503
06:58.4,1.42163E+12,AAA, ax,6.7967663, ay,1.1180251, az,-6.190078
06:58.5,1.42163E+12,AAA, ax,7.0666547, ay,1.1802956, az,-6.018235
06:58.5,1.42163E+12,AAA, ax,7.4688683, ay,1.0352472, az,-5.749993
06:58.5,1.42163E+12,AAA, ax,7.8155475, ay,1.0729687, az,-5.7348742
06:58.5,1.42163E+12,AAA, ax,8.136031, ay,1.1756552, az,-5.712271
06:58.5,1.42163E+12,AAA, ax,8.537796, ay,1.1442206, az,-5.718858
06:58.6,1.42163E+12,AAA, ax,8.185578, ay,1.1981086, az,-5.795648
06:58.6,1.42163E+12,AAA, ax,7.730674, ay,1.2263997, az,-5.7646623
06:58.6,1.42163E+12,AAA, ax,7.7784247, ay,1.2582834, az,-5.514383
06:58.6,1.42163E+12,AAA, ax,7.6032887, ay,1.0692265, az,-5.41469
06:58.7,1.42163E+12,AAA, ax,7.552245, ay,0.89783293, az,-5.425019
06:58.7,1.42163E+12,AAA, ax,7.694599, ay,0.75967026, az,-5.3682866
06:58.7,1.42163E+12,AAA, ax,7.4919205, ay,0.8572673, az,-5.29943
06:58.7,1.42163E+12,AAA, ax,7.687414, ay,0.85382444, az,-5.482499
06:58.7,1.42163E+12,AAA, ax,7.494914, ay,0.6899153, az,-5.395829
06:58.7,1.42163E+12,AAA, ax,6.938222, ay,0.9262738, az,-5.172344
06:58.8,1.42163E+12,AAA, ax,6.4336214, ay,1.1502081, az,-4.9335904
06:58.8,1.42163E+12,AAA, ax,6.2751007, ay,0.9880952, az,-5.102739
06:58.8,1.42163E+12,AAA, ax,6.316415, ay,0.8089178, az,-5.356611
06:58.8,1.42163E+12,AAA, ax,6.3741946, ay,0.70368665, az,-5.66961
06:58.8,1.42163E+12,AAA, ax,6.606811, ay,0.8773256, az,-5.8622594
06:58.9,1.42163E+12,AAA, ax,6.7457223, ay,0.69380724, az,-5.6973023
06:58.9,1.42163E+12,AAA, ax,6.921307, ay,0.9421408, az,-5.529651
06:58.9,1.42163E+12,AAA, ax,7.4970098, ay,1.041085, az,-6.012846
06:59.0,1.42163E+12,AAA, ax,7.6573267, ay,0.8449928, az,-5.9981766
06:59.0,1.42163E+12,AAA, ax,7.863747, ay,0.88540876, az,-5.9715323
06:59.0,1.42163E+12,AAA, ax,7.782616, ay,1.0273137, az,-5.998925
06:59.0,1.42163E+12,AAA, ax,7.516769, ay,0.8887019, az,-5.96285
06:59.0,1.42163E+12,AAA, ax,6.8888245, ay,0.7048842, az,-5.554649
06:59.0,1.42163E+12,AAA, ax,6.459817, ay,0.916544, az,-5.630691
06:59.1,1.42163E+12,AAA, ax,6.6370482, ay,0.8455916, az,-5.7255936
06:59.1,1.42163E+12,AAA, ax,6.9916606, ay,0.5902226, az,-5.864954
06:59.1,1.42163E+12,AAA, ax,7.4543486, ay,0.7240443, az,-5.948031
06:59.1,1.42163E+12,AAA, ax,7.481891, ay,0.7057823, az,-6.0363474
06:59.1,1.42163E+12,AAA, ax,7.8471317, ay,0.85113007, az,-5.9929376
06:59.2,1.42163E+12,AAA, ax,7.8655434, ay,0.88031936, az,-6.1439734
06:59.2,1.42163E+12,AAA, ax,7.603588, ay,0.8557704, az,-6.1405306
06:59.2,1.42163E+12,AAA, ax,7.5968523, ay,0.81295943, az,-5.9290204
06:59.2,1.42163E+12,AAA, ax,7.5121284, ay,0.88960004, az,-5.7372694
06:59.2,1.42163E+12,AAA, ax,7.459139, ay,0.86041075, az,-6.0141935
06:59.2,1.42163E+12,AAA, ax,7.4703655, ay,0.63812304, az,-6.045778
06:59.3,1.42163E+12,AAA, ax,7.7185493, ay,0.6274951, az,-6.1004143
06:59.3,1.42163E+12,AAA, ax,7.6975927, ay,0.8548723, az,-6.138285
06:59.3,1.42163E+12,AAA, ax,7.56422, ay,0.91414905, az,-6.052813
06:59.3,1.42163E+12,AAA, ax,7.6082287, ay,0.92058563, az,-6.2069926
06:59.4,1.42163E+12,AAA, ax,7.483837, ay,0.8288264, az,-6.1327467
06:59.4,1.42163E+12,AAA, ax,7.354357, ay,0.91489744, az,-6.307284
06:59.4,1.42163E+12,AAA, ax,7.199728, ay,0.7801776, az,-6.4110184
06:59.4,1.42163E+12,AAA, ax,7.0259395, ay,0.9419911, az,-6.3379703
06:59.4,1.42163E+12,AAA, ax,7.1206923, ay,0.86609894, az,-6.0531125
06:59.5,1.42163E+12,AAA, ax,6.930438, ay,0.662672, az,-5.790259
06:59.5,1.42163E+12,AAA, ax,6.9903135, ay,0.8020322, az,-5.7814274
06:59.5,1.42163E+12,AAA, ax,7.1937404, ay,1.0027647, az,-6.272706
06:59.5,1.42163E+12,AAA, ax,7.5112305, ay,0.8503816, az,-6.195167
06:59.5,1.42163E+12,AAA, ax,7.7025323, ay,0.9732761, az,-6.0111995
06:59.5,1.42163E+12,AAA, ax,7.5312886, ay,0.8659493, az,-6.175857
06:59.6,1.42163E+12,AAA, ax,7.0796776, ay,0.70248914, az,-6.176905
06:59.6,1.42163E+12,AAA, ax,6.860533, ay,0.7845186, az,-5.699847
06:59.7,1.42163E+12,AAA, ax,6.7490153, ay,0.9517209, az,-5.7303834
06:59.7,1.42163E+12,AAA, ax,6.9060388, ay,0.9355545, az,-6.1267595
06:59.7,1.42163E+12,AAA, ax,7.0013905, ay,0.62929136, az,-6.0957737
06:59.7,1.42163E+12,AAA, ax,6.919361, ay,0.6276448, az,-5.9583597
06:59.7,1.42163E+12,AAA, ax,6.8740053, ay,0.8650511, az,-6.142177
06:59.7,1.42163E+12,AAA, ax,6.81907, ay,0.8255333, az,-6.3445563
06:59.7,1.42163E+12,AAA, ax,7.25152, ay,0.6951544, az,-6.386769
06:59.8,1.42163E+12,AAA, ax,7.142098, ay,0.6396199, az,-6.252947
06:59.8,1.42163E+12,AAA, ax,7.2082605, ay,0.6218069, az,-6.1691213
06:59.8,1.42163E+12,AAA, ax,7.1411996, ay,0.6038443, az,-5.8279805
06:59.8,1.42163E+12,AAA, ax,7.0952454, ay,0.46373567, az,-5.831274
06:59.8,1.42163E+12,AAA, ax,7.1153035, ay,0.59441394, az,-6.096073
06:59.8,1.42163E+12,AAA, ax,7.152576, ay,0.50130755, az,-6.253396
06:59.9,1.42163E+12,AAA, ax,6.9729495, ay,0.40011796, az,-5.8951907
06:59.9,1.42163E+12,AAA, ax,6.854097, ay,0.85681826, az,-5.969137
07:00.0,1.42163E+12,AAA, ax,6.9009495, ay,0.47765672, az,-6.0035653
07:00.0,1.42163E+12,AAA, ax,6.9470534, ay,0.59501266, az,-5.771249
07:00.0,1.42163E+12,AAA, ax,7.061116, ay,0.6752458, az,-6.048023
07:00.0,1.42163E+12,AAA, ax,7.261699, ay,0.6036946, az,-6.3411136
07:00.0,1.42163E+12,AAA, ax,7.3482194, ay,0.5242099, az,-6.2426186
07:00.0,1.42163E+12,AAA, ax,7.278614, ay,0.7361691, az,-5.974376
07:00.0,1.42163E+12,AAA, ax,7.128476, ay,0.7262897, az,-6.3081822
07:00.0,1.42163E+12,AAA, ax,6.844367, ay,0.6474037, az,-6.3469515
07:00.1,1.42163E+12,AAA, ax,6.978937, ay,0.57480466, az,-6.5050225
07:00.1,1.42163E+12,AAA, ax,7.0133657, ay,0.52914965, az,-6.600973
07:00.1,1.42163E+12,AAA, ax,7.029382, ay,0.42152345, az,-6.4925985
07:00.1,1.42163E+12,AAA, ax,7.261849, ay,0.6572832, az,-6.224506
07:00.1,1.42163E+12,AAA, ax,7.6405616, ay,0.6759943, az,-6.457721
07:00.2,1.42163E+12,AAA, ax,6.949149, ay,0.45804748, az,-6.1444225
07:00.2,1.42163E+12,AAA, ax,6.3310843, ay,0.75847274, az,-5.184768
07:00.2,1.42163E+12,AAA, ax,6.528524, ay,1.1379336, az,-5.4675303
07:00.2,1.42163E+12,AAA, ax,7.0142636, ay,0.7586224, az,-6.079907
07:00.3,1.42163E+12,AAA, ax,7.2440357, ay,0.30371842, az,-6.474037
07:00.3,1.42163E+12,AAA, ax,7.5723033, ay,-0.045056306, az,-6.5903454
07:00.3,1.42163E+12,AAA, ax,7.78082, ay,0.22917344, az,-6.6614475
07:00.3,1.42163E+12,AAA, ax,7.639364, ay,0.71162015, az,-6.456823
07:00.3,1.42163E+12,AAA, ax,7.3817496, ay,0.8174501, az,-6.416407
07:00.3,1.42163E+12,AAA, ax,7.24703, ay,0.71281767, az,-6.4863114
07:00.4,1.42163E+12,AAA, ax,7.4289017, ay,0.6965016, az,-6.6388445
07:00.4,1.42163E+12,AAA, ax,7.0480933, ay,0.17872833, az,-6.4189515
07:00.4,1.42163E+12,AAA, ax,7.3658824, ay,0.6701564, az,-6.4426026
07:00.4,1.42163E+12,AAA, ax,7.60269, ay,0.49801436, az,-6.4887066
07:00.5,1.42163E+12,AAA, ax,6.7312026, ay,-0.13067825, az,-6.1080484
07:00.5,1.42163E+12,AAA, ax,6.1249633, ay,0.19848724, az,-5.7471485
07:00.5,1.42163E+12,AAA, ax,6.6226783, ay,0.5962102, az,-6.0733204
07:00.5,1.42163E+12,AAA, ax,7.101233, ay,0.21704865, az,-6.7071023
07:00.5,1.42163E+12,AAA, ax,7.765252, ay,-0.04670288, az,-6.8674192
07:00.5,1.42163E+12,AAA, ax,7.7805204, ay,0.011526031, az,-6.8234105
07:00.6,1.42163E+12,AAA, ax,7.6543326, ay,0.24593857, az,-6.654861
07:00.6,1.42163E+12,AAA, ax,7.3778577, ay,0.043559417, az,-6.5669937
07:00.6,1.42163E+12,AAA, ax,7.182813, ay,-0.005239105, az,-6.738986
07:00.6,1.42163E+12,AAA, ax,7.4208183, ay,-0.22842498, az,-7.1844597
07:00.7,1.42163E+12,AAA, ax,7.243587, ay,-0.3848497, az,-6.8156266
07:00.7,1.42163E+12,AAA, ax,6.918762, ay,-0.32048357, az,-6.119724
07:00.7,1.42163E+12,AAA, ax,6.7295556, ay,-0.1273851, az,-5.978268
07:00.7,1.42163E+12,AAA, ax,7.016659, ay,-0.13022919, az,-6.3710513
07:00.7,1.42163E+12,AAA, ax,7.3049593, ay,-0.40700364, az,-6.66504
07:00.8,1.42163E+12,AAA, ax,7.357051, ay,-0.44801834, az,-6.815028
07:00.8,1.42163E+12,AAA, ax,7.1700897, ay,-0.39442977, az,-6.960226
07:00.8,1.42163E+12,AAA, ax,7.1229377, ay,-0.25462052, az,-6.7514105
07:00.8,1.42163E+12,AAA, ax,7.3016663, ay,-0.24114853, az,-6.83344
07:00.8,1.42163E+12,AAA, ax,7.05453, ay,-0.45011398, az,-7.052135
07:00.8,1.42163E+12,AAA, ax,7.1606593, ay,-0.51148635, az,-7.085366
07:00.9,1.42163E+12,AAA, ax,7.3398366, ay,-0.23995101, az,-6.5280747
07:00.9,1.42163E+12,AAA, ax,6.954987, ay,-0.26524842, az,-6.425538
07:00.9,1.42163E+12,AAA, ax,6.9283423, ay,0.022453308, az,-6.4182034
07:01.0,1.42163E+12,AAA, ax,6.879394, ay,-0.0398172, az,-6.489156
07:01.0,1.42163E+12,AAA, ax,6.556366, ay,-0.2838098, az,-6.285579
07:01.0,1.42163E+12,AAA, ax,6.154901, ay,-0.19878662, az,-6.062992
07:01.0,1.42163E+12,AAA, ax,6.2098365, ay,-0.18875748, az,-6.1508594
07:01.0,1.42163E+12,AAA, ax,6.584807, ay,-0.48349458, az,-6.3478494
07:01.0,1.42163E+12,AAA, ax,6.883885, ay,-0.29503646, az,-6.590046
07:01.1,1.42163E+12,AAA, ax,6.973848, ay,-0.3252736, az,-6.5930395
07:01.1,1.42163E+12,AAA, ax,6.9302883, ay,-0.20477417, az,-6.535559
07:01.1,1.42163E+12,AAA, ax,6.9927087, ay,-0.09520203, az,-6.4258375
07:01.1,1.42163E+12,AAA, ax,7.1165013, ay,-0.04819977, az,-6.8201175
07:01.1,1.42163E+12,AAA, ax,7.204967, ay,-0.3266208, az,-7.2705307
07:01.2,1.42163E+12,AAA, ax,7.255412, ay,-0.32557297, az,-6.822213
07:01.2,1.42163E+12,AAA, ax,6.918164, ay,-0.4007167, az,-6.2415705
07:01.2,1.42163E+12,AAA, ax,6.3503942, ay,0.020657044, az,-6.102659
07:01.2,1.42163E+12,AAA, ax,6.0570045, ay,-0.16031662, az,-6.2821364
07:01.2,1.42163E+12,AAA, ax,6.230194, ay,-0.17992584, az,-6.3444066
07:01.3,1.42163E+12,AAA, ax,6.136938, ay,-0.3028203, az,-6.4756837
07:01.3,1.42163E+12,AAA, ax,6.1270585, ay,-0.35940263, az,-6.7611403
07:01.3,1.42163E+12,AAA, ax,6.035449, ay,-0.22273682, az,-6.592591
07:01.3,1.42163E+12,AAA, ax,6.226452, ay,-0.05358856, az,-6.3387184
07:01.3,1.42163E+12,AAA, ax,6.452781, ay,-0.33485368, az,-6.388715
07:01.3,1.42163E+12,AAA, ax,7.1262307, ay,-0.27976823, az,-6.4420037
07:01.4,1.42163E+12,AAA, ax,7.417076, ay,-0.46927413, az,-6.3502445
07:01.4,1.42163E+12,AAA, ax,7.6802287, ay,-0.5188211, az,-6.165828
07:01.4,1.42163E+12,AAA, ax,7.8568616, ay,-0.56088364, az,-6.23723
07:01.4,1.42163E+12,AAA, ax,8.108488, ay,-0.57390654, az,-6.3334794
07:01.4,1.42163E+12,AAA, ax,8.095615, ay,-0.6598279, az,-6.4661036
07:01.5,1.42163E+12,AAA, ax,7.5923615, ay,-0.6093828, az,-6.2911177
07:01.5,1.42163E+12,AAA, ax,7.409442, ay,-0.38260436, az,-6.079757
07:01.5,1.42163E+12,AAA, ax,7.4289017, ay,-0.29653335, az,-6.35713
07:01.5,1.42163E+12,AAA, ax,7.2549634, ay,-0.42571473, az,-6.380332
07:01.5,1.42163E+12,AAA, ax,7.170539, ay,-0.3965254, az,-6.4855633
07:01.6,1.42163E+12,AAA, ax,7.140601, ay,-0.16735199, az,-6.6518674
07:01.7,1.42163E+12,AAA, ax,6.5412474, ay,-0.3878435, az,-6.8422713
07:01.7,1.42163E+12,AAA, ax,6.4900537, ay,-0.04924759, az,-6.65546
07:01.7,1.42163E+12,AAA, ax,6.38602, ay,-0.1898053, az,-6.678961
07:01.7,1.42163E+12,AAA, ax,6.555917, ay,-0.23740631, az,-6.7825456
07:01.7,1.42163E+12,AAA, ax,6.8677187, ay,-0.13711487, az,-6.912326
07:01.7,1.42163E+12,AAA, ax,7.184011, ay,-0.37182677, az,-6.797215
07:01.7,1.42163E+12,AAA, ax,7.3087015, ay,-0.0902623, az,-6.553073
07:01.7,1.42163E+12,AAA, ax,7.3552547, ay,0.033081207, az,-6.4839168
07:01.7,1.42163E+12,AAA, ax,7.3509135, ay,-0.1445993, az,-6.426885
07:01.8,1.42163E+12,AAA, ax,7.3003187, ay,-0.12933105, az,-6.37644
07:01.8,1.42163E+12,AAA, ax,7.348369, ay,-0.08861572, az,-6.1722646
07:01.8,1.42163E+12,AAA, ax,7.064559, ay,-0.3876938, az,-5.9962306
07:01.8,1.42163E+12,AAA, ax,7.210655, ay,-0.2800676, az,-5.8555236
07:01.8,1.42163E+12,AAA, ax,7.210655, ay,-0.2585124, az,-6.1358905
07:01.9,1.42163E+12,AAA, ax,7.171437, ay,-0.4816983, az,-6.159092
07:02.0,1.42163E+12,AAA, ax,7.01127, ay,-0.5275031, az,-6.3200073
07:02.0,1.42163E+12,AAA, ax,6.953191, ay,-0.2998265, az,-6.3412633
07:02.0,1.42163E+12,AAA, ax,6.697672, ay,-0.15837067, az,-6.2887225
07:02.0,1.42163E+12,AAA, ax,6.696325, ay,-0.1619632, az,-6.3999414
07:02.0,1.42163E+12,AAA, ax,6.715036, ay,-0.31464568, az,-6.4565234
07:02.0,1.42163E+12,AAA, ax,6.7353935, ay,-0.09969269, az,-6.4873595
07:02.0,1.42163E+12,AAA, ax,6.7656307, ay,-0.14759308, az,-6.50652
07:02.0,1.42163E+12,AAA, ax,6.6723747, ay,-0.123493195, az,-6.389313
07:02.0,1.42163E+12,AAA, ax,6.8006577, ay,-0.3742218, az,-6.509214
07:02.1,1.42163E+12,AAA, ax,7.1611085, ay,-0.29548553, az,-6.216423
07:02.1,1.42163E+12,AAA, ax,7.158414, ay,-0.40371048, az,-6.116281
07:02.1,1.42163E+12,AAA, ax,7.046297, ay,-0.45415556, az,-5.926027
07:02.1,1.42163E+12,AAA, ax,6.763984, ay,-0.33694932, az,-5.8805213
07:02.1,1.42163E+12,AAA, ax,6.810687, ay,-0.26210496, az,-6.0706263
07:02.2,1.42163E+12,AAA, ax,6.90065, ay,-0.33275804, az,-6.289471
07:02.3,1.42163E+12,AAA, ax,7.0413575, ay,-0.61147845, az,-6.3722486
07:02.3,1.42163E+12,AAA, ax,7.4426727, ay,-0.55774015, az,-6.408623
07:02.3,1.42163E+12,AAA, ax,7.481891, ay,-0.48499146, az,-6.477929
07:02.3,1.42163E+12,AAA, ax,7.3982153, ay,-0.574655, az,-6.178851
07:02.3,1.42163E+12,AAA, ax,7.1308713, ay,-0.3239264, az,-6.277346
07:02.3,1.42163E+12,AAA, ax,7.098239, ay,-0.47481263, az,-6.575676
07:02.3,1.42163E+12,AAA, ax,7.3164854, ay,-0.60204804, az,-6.5955844
07:02.3,1.42163E+12,AAA, ax,7.4193215, ay,-0.84334624, az,-6.3873672
07:02.4,1.42163E+12,AAA, ax,7.242389, ay,-0.8390053, az,-6.1845393
07:02.4,1.42163E+12,AAA, ax,7.3106475, ay,-0.7276369, az,-6.058202
07:02.4,1.42163E+12,AAA, ax,7.103927, ay,-0.7339238, az,-6.136938
07:02.4,1.42163E+12,AAA, ax,7.0091743, ay,-0.7123686, az,-6.634054
07:02.4,1.42163E+12,AAA, ax,7.008276, ay,-0.84888476, az,-6.803652
07:02.5,1.42163E+12,AAA, ax,6.919361, ay,-0.8842113, az,-6.627618
07:02.5,1.42163E+12,AAA, ax,6.842571, ay,-0.823737, az,-6.787485
07:02.5,1.42163E+12,AAA, ax,6.9244504, ay,-0.8966354, az,-6.8725085
07:02.5,1.42163E+12,AAA, ax,7.013216, ay,-0.9915381, az,-6.8286495
07:02.5,1.42163E+12,AAA, ax,7.1281767, ay,-1.0071057, az,-6.7560506
07:02.5,1.42163E+12,AAA, ax,7.2169423, ay,-1.0571017, az,-6.755602
07:02.6,1.42163E+12,AAA, ax,7.1043763, ay,-1.3428575, az,-6.7600923
07:02.6,1.42163E+12,AAA, ax,7.243587, ay,-1.3778846, az,-6.539601
07:02.6,1.42163E+12,AAA, ax,7.186256, ay,-1.6235238, az,-6.3315334
07:02.7,1.42163E+12,AAA, ax,7.137607, ay,-1.5726297, az,-5.7627163
07:02.7,1.42163E+12,AAA, ax,6.874604, ay,-1.443149, az,-5.6899676
07:02.7,1.42163E+12,AAA, ax,6.858737, ay,-1.640289, az,-5.7703505
07:02.7,1.42163E+12,AAA, ax,7.1534743, ay,-1.6483722, az,-5.748646
07:02.7,1.42163E+12,AAA, ax,7.169341, ay,-1.8699116, az,-6.1120896
07:02.7,1.42163E+12,AAA, ax,7.204668, ay,-1.8030007, az,-6.568491
07:02.7,1.42163E+12,AAA, ax,6.9313364, ay,-1.8977536, az,-6.870413
07:02.8,1.42163E+12,AAA, ax,6.7109942, ay,-2.0194504, az,-6.9016976
07:02.8,1.42163E+12,AAA, ax,6.6104035, ay,-1.9205062, az,-7.178921
07:02.8,1.42163E+12,AAA, ax,6.7566495, ay,-2.1511767, az,-7.363338
07:02.8,1.42163E+12,AAA, ax,6.791377, ay,-1.7771045, az,-7.0700974
07:02.8,1.42163E+12,AAA, ax,6.762637, ay,-1.8890717, az,-6.9013987
07:02.9,1.42163E+12,AAA, ax,7.1883516, ay,-1.5908917, az,-7.067703
07:02.9,1.42163E+12,AAA, ax,7.4395294, ay,-1.603765, az,-7.2712793
07:02.9,1.42163E+12,AAA, ax,7.2438865, ay,-1.7902771, az,-7.1850586
07:02.9,1.42163E+12,AAA, ax,7.2744226, ay,-1.8324894, az,-7.2289176
07:03.0,1.42163E+12,AAA, ax,7.2744226, ay,-1.8018031, az,-7.1844597
07:03.0,1.42163E+12,AAA, ax,7.2149963, ay,-1.7712666, az,-6.9546876
07:03.0,1.42163E+12,AAA, ax,7.031927, ay,-2.033671, az,-6.541397
07:03.0,1.42163E+12,AAA, ax,7.16021, ay,-1.8793418, az,-6.231242
07:03.0,1.42163E+12,AAA, ax,7.19883, ay,-1.9154168, az,-5.8395066
07:03.1,1.42163E+12,AAA, ax,7.413334, ay,-1.916764, az,-5.704637
07:03.1,1.42163E+12,AAA, ax,7.2013745, ay,-2.1463866, az,-5.9588084
07:03.1,1.42163E+12,AAA, ax,7.0459976, ay,-2.056274, az,-6.0257196
07:03.1,1.42163E+12,AAA, ax,6.7066536, ay,-1.9585272, az,-6.0435324
07:03.1,1.42163E+12,AAA, ax,6.4497876, ay,-2.150428, az,-6.314319
07:03.1,1.42163E+12,AAA, ax,6.66968, ay,-1.9026933, az,-6.6096554
07:03.2,1.42163E+12,AAA, ax,7.004983, ay,-1.9968475, az,-6.9246
07:03.2,1.42163E+12,AAA, ax,7.0503387, ay,-1.9309845, az,-7.0028872
07:03.3,1.42163E+12,AAA, ax,7.0769835, ay,-2.1059706, az,-7.0575237
07:03.3,1.42163E+12,AAA, ax,7.1798196, ay,-1.6766634, az,-7.0807257
07:03.3,1.42163E+12,AAA, ax,7.0965924, ay,-1.4584172, az,-7.046447
07:03.3,1.42163E+12,AAA, ax,7.4200697, ay,-1.5001804, az,-7.008276
07:03.3,1.42163E+12,AAA, ax,7.416477, ay,-1.4958394, az,-6.752608
07:03.3,1.42163E+12,AAA, ax,7.028933, ay,-1.5337106, az,-6.4008393
07:03.3,1.42163E+12,AAA, ax,6.784342, ay,-1.6831, az,-6.171816
07:03.4,1.42163E+12,AAA, ax,6.839128, ay,-1.6664845, az,-6.3081822
07:03.4,1.42163E+12,AAA, ax,6.9229536, ay,-1.7823436, az,-6.644383
07:03.4,1.42163E+12,AAA, ax,6.9470534, ay,-1.8558408, az,-6.642437
07:03.4,1.42163E+12,AAA, ax,6.9373236, ay,-1.9742446, az,-6.8835855
07:03.4,1.42163E+12,AAA, ax,7.0051327, ay,-1.8757493, az,-7.0181556
07:03.5,1.42163E+12,AAA, ax,7.170539, ay,-1.9264939, az,-6.7258134
07:03.5,1.42163E+12,AAA, ax,7.163354, ay,-1.7007632, az,-6.641838
07:03.5,1.42163E+12,AAA, ax,7.1726346, ay,-1.6155903, az,-6.5761247
07:03.5,1.42163E+12,AAA, ax,7.225624, ay,-1.5317646, az,-6.2974043
07:03.6,1.42163E+12,AAA, ax,7.0461473, ay,-1.5738273, az,-6.205346
07:03.6,1.42163E+12,AAA, ax,7.023245, ay,-1.6504679, az,-6.273604
07:03.6,1.42163E+12,AAA, ax,6.954987, ay,-1.7642312, az,-6.354286
07:03.6,1.42163E+12,AAA, ax,6.784791, ay,-1.6979191, az,-6.497688
07:03.6,1.42163E+12,AAA, ax,6.9302883, ay,-1.757196, az,-6.6994686
07:03.6,1.42163E+12,AAA, ax,7.1340146, ay,-1.8291962, az,-6.947952
07:03.7,1.42163E+12,AAA, ax,7.320078, ay,-1.7404307, az,-6.945856
07:03.7,1.42163E+12,AAA, ax,7.23715, ay,-1.8844314, az,-6.793473
07:03.7,1.42163E+12,AAA, ax,7.3922276, ay,-1.7245637, az,-6.683901
07:03.7,1.42163E+12,AAA, ax,7.36723, ay,-1.6819024, az,-6.5830107
07:03.7,1.42163E+12,AAA, ax,7.232959, ay,-1.5567627, az,-6.3909597
07:03.7,1.42163E+12,AAA, ax,7.118896, ay,-1.6875906, az,-6.2147765
07:03.8,1.42163E+12,AAA, ax,7.0867133, ay,-1.6441809, az,-6.1276574
07:03.8,1.42163E+12,AAA, ax,7.157067, ay,-1.7682729, az,-6.240523
07:03.8,1.42163E+12,AAA, ax,7.1967344, ay,-1.8131795, az,-6.324648
07:03.8,1.42163E+12,AAA, ax,7.457043, ay,-2.003883, az,-6.420299
07:03.8,1.42163E+12,AAA, ax,7.4360867, ay,-1.906735, az,-6.376889
07:03.9,1.42163E+12,AAA, ax,7.3024144, ay,-1.8232086, az,-6.450985
07:03.9,1.42163E+12,AAA, ax,7.047495, ay,-1.7616866, az,-6.480025
07:03.9,1.42163E+12,AAA, ax,6.9533405, ay,-1.696572, az,-6.7430277
07:03.9,1.42163E+12,AAA, ax,6.9147205, ay,-1.6206797, az,-6.7689238
07:04.0,1.42163E+12,AAA, ax,6.9211574, ay,-1.7519568, az,-6.7800007
07:04.0,1.42163E+12,AAA, ax,6.972351, ay,-1.8953586, az,-6.6879425
07:04.0,1.42163E+12,AAA, ax,6.7797017, ay,-1.9579284, az,-6.7521586
07:04.0,1.42163E+12,AAA, ax,6.790629, ay,-1.9438577, az,-6.665489
07:04.0,1.42163E+12,AAA, ax,6.7090483, ay,-1.8844314, az,-6.5747776
07:04.1,1.42163E+12,AAA, ax,6.8518515, ay,-1.6465759, az,-6.4440994
07:04.1,1.42163E+12,AAA, ax,7.0100727, ay,-1.7589922, az,-6.4336214
07:04.1,1.42163E+12,AAA, ax,7.1539235, ay,-1.6006215, az,-6.374494
07:04.1,1.42163E+12,AAA, ax,7.4621325, ay,-1.6202307, az,-6.2996497
07:04.1,1.42163E+12,AAA, ax,7.4284525, ay,-1.659, az,-6.36222
07:04.2,1.42163E+12,AAA, ax,7.5968523, ay,-1.6223264, az,-6.3065357
07:04.2,1.42163E+12,AAA, ax,7.6097255, ay,-1.5257771, az,-6.292315
07:04.2,1.42163E+12,AAA, ax,7.465126, ay,-1.4678476, az,-6.2502527
07:04.2,1.42163E+12,AAA, ax,7.250772, ay,-1.7260606, az,-6.2718077
07:04.2,1.42163E+12,AAA, ax,7.335346, ay,-1.6428337, az,-6.4732885
07:04.2,1.42163E+12,AAA, ax,7.2370005, ay,-1.599424, az,-6.5909443
07:04.3,1.42163E+12,AAA, ax,7.1629047, ay,-1.4362633, az,-6.4888563
07:04.3,1.42163E+12,AAA, ax,6.850205, ay,-1.3910573, az,-6.5262785
07:04.3,1.42163E+12,AAA, ax,6.8772984, ay,-1.2846286, az,-6.47269
07:04.3,1.42163E+12,AAA, ax,6.7277594, ay,-1.1997551, az,-6.738687
07:04.4,1.42163E+12,AAA, ax,6.790479, ay,-1.3259426, az,-6.6836014
07:04.4,1.42163E+12,AAA, ax,6.9316354, ay,-1.1511062, az,-6.817872
07:04.4,1.42163E+12,AAA, ax,7.0912037, ay,-1.201701, az,-6.6873436
07:04.4,1.42163E+12,AAA, ax,7.123237, ay,-1.0229727, az,-6.656807
07:04.4,1.42163E+12,AAA, ax,7.2519693, ay,-1.2367282, az,-6.4556255
07:04.5,1.42163E+12,AAA, ax,7.2274203, ay,-1.0687774, az,-6.4039826
07:04.5,1.42163E+12,AAA, ax,7.2337074, ay,-1.0201286, az,-6.284531
07:04.5,1.42163E+12,AAA, ax,7.3119946, ay,-0.8440947, az,-6.0635905
