00:17.4,1.42163E+12,AAA, ax,-0.83286804, ay,6.694229, az,7.487879,gx,0,gy,0,gz,0
00:17.4,1.42163E+12,AAA, ax,-0.88346285, ay,6.706354, az,7.438332,gx,0,gy,0,gz,0
00:17.5,1.42163E+12,AAA, ax,-0.8292755, ay,6.7864375, az,7.4473133,gx,0,gy,0,gz,0
00:17.5,1.42163E+12,AAA, ax,-0.6882687, ay,6.5921416, az,7.323221,gx,0,gy,0,gz,0
00:17.5,1.42163E+12,AAA, ax,-0.857417, ay,6.6958756, az,7.21799,gx,0,gy,0,gz,0
00:17.5,1.42163E+12,AAA, ax,-0.818947, ay,6.6362996, az,7.3932757,gx,0,gy,0,gz,0
00:17.6,1.42163E+12,AAA, ax,-0.9172925, ay,6.701265, az,7.5871224,gx,0,gy,0,gz,0
00:17.6,1.42163E+12,AAA, ax,-0.809816, ay,6.6822543, az,7.3693256,gx,0,gy,0,gz,0
00:17.6,1.42163E+12,AAA, ax,-0.8918454, ay,6.7205744, az,7.4625816,gx,0,gy,0,gz,0
00:17.6,1.42163E+12,AAA, ax,-0.8836125, ay,6.737489, az,7.459438,gx,0,gy,0,gz,0
00:17.6,1.42163E+12,AAA, ax,-0.85053134, ay,6.799161, az,7.3877373,gx,0,gy,0,gz,0
00:17.6,1.42163E+12,AAA, ax,-0.86160827, ay,6.689589, az,7.296427,gx,0,gy,0,gz,0
00:17.6,1.42163E+12,AAA, ax,-0.9653426, ay,6.7249155, az,7.4188724,gx,0,gy,0,gz,0
00:17.6,1.42163E+12,AAA, ax,-0.9580078, ay,6.672674, az,7.515571,gx,0,gy,0,gz,0
00:17.7,1.42163E+12,AAA, ax,-0.81161225, ay,6.7496142, az,7.404951,gx,0,gy,0,gz,0
00:17.7,1.42163E+12,AAA, ax,-0.7569759, ay,6.772367, az,7.508386,gx,0,gy,0,gz,0
00:17.7,1.42163E+12,AAA, ax,-0.80757064, ay,6.570287, az,7.3973174,gx,0,gy,0,gz,0
00:17.7,1.42163E+12,AAA, ax,-0.8268805, ay,6.6868944, az,7.3727684,gx,0,gy,0,gz,0
00:17.7,1.42163E+12,AAA, ax,-0.87208647, ay,6.7805996, az,7.4289017,gx,0,gy,0,gz,0
00:17.8,1.42163E+12,AAA, ax,-0.7825726, ay,6.638994, az,7.3299575,gx,0,gy,0,gz,0
00:17.8,1.42163E+12,AAA, ax,-0.8018825, ay,6.665489, az,7.2956786,gx,0,gy,0,gz,0
00:17.8,1.42163E+12,AAA, ax,-0.674198, ay,6.7482667, az,7.3133416,gx,0,gy,0,gz,0
00:17.8,1.42163E+12,AAA, ax,-0.8668474, ay,6.685248, az,7.3293586,gx,0,gy,0,gz,0
00:17.8,1.42163E+12,AAA, ax,-0.75592804, ay,6.6277676, az,7.3028636,gx,0,gy,0,gz,0
00:17.9,1.42163E+12,AAA, ax,-0.7671547, ay,6.4182034, az,7.322024,gx,0,gy,0,gz,0
00:17.9,1.42163E+12,AAA, ax,-0.81924635, ay,6.613098, az,7.3468723,gx,0,gy,0,gz,0
00:17.9,1.42163E+12,AAA, ax,-1.0108479, ay,6.6828527, az,7.4309974,gx,0,gy,0,gz,0
00:17.9,1.42163E+12,AAA, ax,-0.94333833, ay,6.8341885, az,7.6140666,gx,0,gy,0,gz,0
00:17.9,1.42163E+12,AAA, ax,-0.9286688, ay,6.7445245, az,7.5910144,gx,0,gy,0,gz,0
00:18.0,1.42163E+12,AAA, ax,-0.95725936, ay,6.753656, az,7.399862,gx,0,gy,0,gz,0
00:18.0,1.42163E+12,AAA, ax,-1.0282118, ay,6.741531, az,7.348818,gx,0,gy,0,gz,0
00:18.0,1.42163E+12,AAA, ax,-0.9812096, ay,6.757847, az,7.3506145,gx,0,gy,0,gz,0
00:18.0,1.42163E+12,AAA, ax,-1.1223661, ay,6.670279, az,7.3191795,gx,0,gy,0,gz,0
00:18.0,1.42163E+12,AAA, ax,-1.1181748, ay,6.835386, az,7.136859,gx,0,gy,0,gz,0
00:18.1,1.42163E+12,AAA, ax,-1.0557545, ay,6.852001, az,7.4510555,gx,0,gy,0,gz,0
00:18.1,1.42163E+12,AAA, ax,-1.1795471, ay,6.854546, az,7.490873,gx,0,gy,0,gz,0
