time,time_milisec,ax,ay,az,resultant
58:11.9,1.42136E+12,0.6251001,-14.614709,1.9161654,14.75303898
58:11.9,1.42136E+12,-1.8461109,-11.984379,4.395759,12.89791311
58:12.0,1.42136E+12,-4.2104445,-11.704909,3.1510973,12.83207512
58:12.0,1.42136E+12,-6.9888167,-13.538446,0.7881111,15.25628389
58:12.0,1.42136E+12,-6.173163,-13.346994,-2.329905,14.88887664
58:12.0,1.42136E+12,-4.316274,-12.793446,-2.582729,13.74674401
58:12.0,1.42136E+12,0.1737886,-12.915293,3.5591488,13.39785565
58:12.1,1.42136E+12,-0.015268249,-9.700727,1.6968713,9.84803075
58:12.1,1.42136E+12,0.16645385,-7.6794806,1.253643,7.782913975
58:12.1,1.42136E+12,-0.37062928,-6.0001225,2.3343956,6.448894393
58:12.2,1.42136E+12,-1.061293,-4.617448,3.075654,5.6486119
58:12.2,1.42136E+12,-1.6131953,-3.732189,3.3769774,5.285414853
58:12.2,1.42136E+12,-1.8085392,-2.6964927,2.8383975,4.312584757
58:12.2,1.42136E+12,-1.9058368,-1.7488133,2.3360422,3.485348623
58:12.2,1.42136E+12,-2.0728893,-1.0349479,1.9731967,3.043270021
58:12.2,1.42136E+12,-2.854564,-1.5533198,1.1331437,3.441707814
58:12.2,1.42136E+12,-2.8225305,-3.376229,0.32811767,4.4128519
58:12.3,1.42136E+12,-2.2944288,-8.053852,-4.489015,9.501588879
58:12.3,1.42136E+12,-2.7550209,-16.891174,-15.731686,23.24624365
58:12.3,1.42136E+12,-1.409469,-18.793867,-14.966178,24.06621124
58:12.3,1.42136E+12,-2.6336234,-8.34784,-10.307416,13.52276708
58:12.3,1.42136E+12,-3.3937426,-6.2776456,-3.818709,8.093754477
58:12.4,1.42136E+12,-5.360802,-6.4277835,-0.49816406,8.384674486
58:12.4,1.42136E+12,-4.6514273,-6.4580207,1.2963043,8.063635168
58:12.4,1.42136E+12,-3.713777,-13.327086,-2.0227437,13.98194739
58:12.5,1.42136E+12,-5.39538,-15.966547,3.1296918,17.141637
58:12.5,1.42136E+12,-3.695665,-11.530223,3.730243,12.66959727
58:12.5,1.42136E+12,-1.4636563,-4.9488587,2.3110442,5.654592602
58:12.5,1.42136E+12,-1.8703606,-3.4673896,5.22713,6.545527286
58:12.5,1.42136E+12,-1.9139199,-6.5315175,7.430698,10.07666031
58:12.5,1.42136E+12,-0.15462846,-10.257869,7.2796617,12.57939827
58:12.5,1.42136E+12,4.1309595,-15.766114,-1.3470488,16.35388998
58:12.6,1.42136E+12,3.2669563,-12.929064,-0.023201752,13.33545041
58:12.6,1.42136E+12,0.45295808,-10.210716,1.5135026,10.33221091
58:12.6,1.42136E+12,-1.1035053,-8.556208,1.5197896,8.759918933
58:12.6,1.42136E+12,-2.1969814,-8.066277,-0.038320314,8.360204564
58:12.6,1.42136E+12,-2.5634193,-8.278535,-1.1220666,8.738666586
58:12.7,1.42136E+12,-1.7304016,-8.33856,-0.6962022,8.54462229
58:12.7,1.42136E+12,-0.30716124,-8.600815,-0.045205995,8.606416808
58:12.7,1.42136E+12,0.10822494,-8.360564,0.5119354,8.376921922
58:12.7,1.42136E+12,-0.1061293,-8.439001,1.6039146,8.590724262
58:12.7,1.42136E+12,-0.37272492,-9.249116,1.3202546,9.350301752
58:12.8,1.42136E+12,-0.19489472,-10.143208,0.032183073,10.14513126
58:12.8,1.42136E+12,0.4791536,-10.828931,-1.6347505,10.96210491
58:12.8,1.42136E+12,1.2928615,-11.348351,-2.194287,11.63062581
58:12.8,1.42136E+12,1.4501843,-10.9664955,-2.6981392,11.38626423
58:12.8,1.42136E+12,-0.04790039,-11.022778,-2.1272264,11.2262648
58:12.9,1.42136E+12,0.002245331,-12.371174,-0.23575974,12.37342046
58:12.9,1.42136E+12,1.345552,-13.10884,-0.13082795,13.17836531
58:12.9,1.42136E+12,1.8601817,-13.975388,-1.4265335,14.17062961
58:12.9,1.42136E+12,1.0868897,-15.0944605,-2.4599845,15.33217502
58:12.9,1.42136E+12,1.7089962,-14.564563,-3.0356872,14.9753985
58:13.0,1.42136E+12,1.8705102,-14.886244,0.8443941,15.02704463
58:13.0,1.42136E+12,-0.13142669,-13.403427,4.5249405,14.14723347
58:13.0,1.42136E+12,-3.1388228,-11.684552,3.9652543,12.73201499
58:13.0,1.42136E+12,-4.92925,-13.068873,1.753304,14.0771809
58:13.0,1.42136E+12,-6.374644,-13.1438675,-0.4010161,14.61362901
58:13.1,1.42136E+12,-5.7549324,-13.087285,-1.2328362,14.34977912
58:13.1,1.42136E+12,-2.6402097,-12.914544,2.4087908,13.39994131
58:13.1,1.42136E+12,-0.38724473,-9.743538,1.3133688,9.839279895
58:13.1,1.42136E+12,-0.001945953,-8.033644,1.4440471,8.1623962
58:13.1,1.42136E+12,-0.27258316,-6.4412556,2.6354196,6.964877009
58:13.2,1.42136E+12,-0.8291258,-4.618346,2.585723,5.35747448
58:13.2,1.42136E+12,-1.4319223,-3.862867,3.8248463,5.621529343
58:13.2,1.42136E+12,-2.1103115,-3.0837374,3.2756383,4.96917068
58:13.2,1.42136E+12,-2.35625,-2.1472847,2.9115953,4.317422013
58:13.2,1.42136E+12,-2.5792863,-1.0452763,2.224075,3.562559468
58:13.3,1.42136E+12,-3.155588,-1.0678793,1.1135345,3.512557602
58:13.3,1.42136E+12,-3.0343401,-2.2103035,0.1405577,3.75664982
58:13.3,1.42136E+12,-2.9635372,-7.137308,-3.1504984,8.345619114
58:13.3,1.42136E+12,-3.3148568,-16.098124,-14.462625,21.89304442
58:13.3,1.42136E+12,-1.9414628,-19.107317,-16.465012,25.29734098
58:13.4,1.42136E+12,-3.0133836,-9.269624,-12.431049,15.79675248
58:13.4,1.42136E+12,-2.8252249,-5.243746,-6.0309587,8.476510526
58:13.4,1.42136E+12,-5.362898,-6.3268933,-1.3947995,8.410452986
58:13.4,1.42136E+12,-5.137766,-5.762267,1.0762619,7.794786728
58:13.4,1.42136E+12,-3.9329214,-9.396859,-0.66506696,10.20838596
58:13.5,1.42136E+12,-3.549419,-15.24879,0.11526032,15.65685973
58:13.5,1.42136E+12,-4.9990044,-15.810572,3.3494349,16.91694258
58:13.5,1.42136E+12,-2.2376966,-8.2429085,1.2787907,8.636442107
58:13.5,1.42136E+12,-1.1172767,-3.5956728,3.8285885,5.369847299
58:13.5,1.42136E+12,-1.9205062,-4.570296,6.333779,8.043177607
58:13.6,1.42136E+12,-0.48394364,-8.539592,8.324638,11.93559512
58:13.6,1.42136E+12,2.076931,-14.143787,4.2745113,14.92085118
58:13.6,1.42136E+12,5.5747075,-15.581248,-0.42242157,16.55388453
58:13.6,1.42136E+12,2.8690836,-11.182047,0.4739145,11.55397814
58:13.6,1.42136E+12,-0.28470793,-8.968001,0.90307206,9.017851168
58:13.7,1.42136E+12,-2.1029768,-7.6597214,0.8707393,7.990746541
58:13.7,1.42136E+12,-3.093018,-8.115374,-0.6917116,8.712320038
58:13.7,1.42136E+12,-2.6801765,-8.0787,-1.0886861,8.58102425
58:13.7,1.42136E+12,-1.2090358,-8.046218,-0.9210347,8.188510035
58:13.8,1.42136E+12,-0.17109421,-7.821535,-0.45191026,7.836447273
58:13.8,1.42136E+12,-0.26225463,-8.488249,0.28515702,8.497085565
58:13.8,1.42136E+12,-1.0421329,-9.46856,0.667462,9.549092888
58:13.8,1.42136E+12,-1.0026151,-9.914184,0.40371048,9.97292653
58:13.8,1.42136E+12,-0.045205995,-10.494227,-0.96698916,10.53878133
58:13.8,1.42136E+12,1.7531543,-11.434273,-2.8912377,11.92373282
58:13.9,1.42136E+12,3.7574863,-11.883637,-3.270998,12.88561056
58:13.9,1.42136E+12,1.8961071,-11.150462,-0.88451064,11.34505989
58:13.9,1.42136E+12,-0.5788463,-12.28151,0.6899153,12.31448472
58:14.0,1.42136E+12,-0.47960266,-13.023218,-2.486629,13.26716057
58:14.0,1.42136E+12,0.14579682,-13.882581,-5.942193,15.1015552
58:14.0,1.42136E+12,0.5391788,-14.68132,-3.3193474,15.06153836
58:14.0,1.42136E+12,1.825454,-14.202616,-1.3992902,14.38765431
58:14.0,1.42136E+12,2.805017,-15.117812,4.9383807,16.14942612
58:14.0,1.42136E+12,-0.8681946,-13.948444,6.685697,15.49230119
58:14.0,1.42136E+12,-5.719456,-13.309572,2.4791446,14.69704194
58:14.1,1.42136E+12,-7.9120965,-14.051729,-0.597258,16.13719542
58:14.1,1.42136E+12,-6.268814,-13.275294,-3.26037,15.03866591
58:14.1,1.42136E+12,-4.6964836,-13.015135,-2.7201433,14.101414
58:14.1,1.42136E+12,-1.1903247,-11.910582,5.0307384,12.98411203
58:14.1,1.42136E+12,-1.3720468,-8.162526,1.6461269,8.439139583
58:14.2,1.42136E+12,-0.11136841,-7.3408847,2.423161,7.73128064
58:14.2,1.42136E+12,-0.19459534,-5.7866664,2.790497,6.427304947
58:14.2,1.42136E+12,-0.9888437,-3.9978864,2.3339465,4.733731487
58:14.2,1.42136E+12,-1.339265,-2.7152038,3.2293844,4.426611121
58:14.2,1.42136E+12,-1.2160711,-2.4625292,3.7896693,4.680221403
58:14.3,1.42136E+12,-1.7208215,-1.3817766,3.5251694,4.159008597
58:14.3,1.42136E+12,-3.0421238,-0.9418414,2.366429,3.967564574
58:14.3,1.42136E+12,-3.6730618,-2.0507355,1.3927039,4.431311683
58:14.3,1.42136E+12,-2.803071,-5.104086,-1.0009685,5.908539487
58:14.3,1.42136E+12,-2.444267,-13.636044,-10.612331,17.45100875
58:14.4,1.42136E+12,-2.7315197,-18.772463,-16.112494,24.88933567
58:14.4,1.42136E+12,-3.0044024,-13.077704,-13.562247,19.0784517
58:14.4,1.42136E+12,-3.2061827,-4.716991,-7.9194317,9.759457467
58:14.4,1.42136E+12,-4.619394,-4.8071036,-2.2586532,7.039073819
58:14.4,1.42136E+12,-5.6272483,-6.7301545,0.6367758,8.795816417
58:14.5,1.42136E+12,-4.0874004,-8.588989,0.20881577,9.514261826
58:14.5,1.42136E+12,-2.6608667,-14.202915,-2.955454,14.74915979
58:14.5,1.42136E+12,-5.369334,-16.291073,3.3429983,17.47582458
58:14.5,1.42136E+12,-3.923491,-12.182417,2.3426285,13.01126335
58:14.5,1.42136E+12,-1.325344,-5.54926,1.8420694,5.995335098
58:14.6,1.42136E+12,-1.079106,-4.689748,5.521418,7.324224382
58:14.6,1.42136E+12,-0.70458484,-7.1792207,8.015382,10.78350584
58:14.6,1.42136E+12,0.8981323,-10.895842,7.143894,13.05990949
58:14.6,1.42136E+12,4.0180945,-14.533427,-0.59351575,15.09032288
58:14.6,1.42136E+12,3.2678545,-12.782369,0.97207856,13.22923909
58:14.7,1.42136E+12,0.5737569,-10.140512,0.5986052,10.17435545
58:14.7,1.42136E+12,-1.2597803,-8.054152,0.062719576,8.152321423
58:14.7,1.42136E+12,-2.586621,-8.004305,-0.68377805,8.4396125
58:14.7,1.42136E+12,-2.8321106,-8.102052,-1.1217673,8.655776045
58:14.7,1.42136E+12,-1.8965561,-8.455766,-0.17244141,8.667562502
58:14.8,1.42136E+12,-0.68752027,-8.0492115,0.16316071,8.080167777
58:14.8,1.42136E+12,-0.16211289,-7.8439884,-0.046403505,7.845800653
58:14.8,1.42136E+12,-0.38410127,-8.659043,0.121397555,8.668407975
58:14.8,1.42136E+12,-0.8946895,-9.863289,-0.17318985,9.905298275
58:14.8,1.42136E+12,-0.8168514,-10.519225,-0.015567627,10.55090438
58:14.9,1.42136E+12,0.08951385,-10.92099,-0.9226813,10.9602635
58:14.9,1.42136E+12,1.8094373,-11.467204,-2.131717,11.80317958
58:14.9,1.42136E+12,2.4411237,-10.80543,-2.1776714,11.28975886
58:14.9,1.42136E+12,0.3796106,-11.159294,-0.27677444,11.16917861
58:14.9,1.42136E+12,-0.3382965,-11.995904,0.6544391,12.01850439
58:15.0,1.42136E+12,0.6288423,-12.781471,-1.841321,12.92872409
58:15.0,1.42136E+12,1.3283377,-13.741425,-3.5682797,14.25916765
58:15.0,1.42136E+12,1.2374767,-14.8042145,-2.1579125,15.01175213
58:15.0,1.42136E+12,2.2670357,-15.357763,-1.2100836,15.57127604
58:15.1,1.42136E+12,1.5828085,-14.650634,1.4720389,14.80922881
58:15.1,1.42136E+12,-1.1680211,-12.520264,4.4767404,13.34775219
58:15.1,1.42136E+12,-3.7896693,-11.184292,3.4952316,12.31530044
58:15.1,1.42136E+12,-5.7496934,-13.636942,1.5545174,14.88091683
58:15.1,1.42136E+12,-6.7449737,-14.067746,-0.30416748,15.60412335
58:15.1,1.42136E+12,-5.189558,-12.856464,-2.2037172,14.0383955
58:15.2,1.42136E+12,-3.094964,-12.294683,1.2581336,12.74052324
58:15.2,1.42136E+12,-0.38050872,-11.163935,3.3741333,11.66889057
58:15.2,1.42136E+12,0.25192612,-8.936866,1.2385244,9.025795442
58:15.2,1.42136E+12,0.36269578,-6.5619044,2.1405487,6.911735406
58:15.2,1.42136E+12,-0.43604323,-4.5767326,2.654879,5.308954463
58:15.3,1.42136E+12,-1.5814613,-3.6274068,3.473976,5.265701205
58:15.3,1.42136E+12,-1.9323317,-2.788551,3.0364356,4.553005999
58:15.3,1.42136E+12,-1.8233583,-2.294279,2.9297075,4.14385541
58:15.3,1.42136E+12,-2.0357666,-1.3582754,2.4075935,3.433040077
58:15.4,1.42136E+12,-2.7277775,-1.2731025,1.5920892,3.405335238
58:15.4,1.42136E+12,-3.0533504,-2.1871018,1.0764116,3.907048103
58:15.4,1.42136E+12,-2.6658065,-6.4821205,-2.4502547,7.424833908
58:15.4,1.42136E+12,-3.1542406,-16.10905,-14.641354,21.99590809
58:15.4,1.42136E+12,-2.362088,-19.108812,-15.221696,24.54437176
58:15.4,1.42136E+12,-3.5756145,-9.23325,-11.594739,15.2471603
58:15.5,1.42136E+12,-3.4236803,-4.8985634,-5.597909,8.188656505
58:15.5,1.42136E+12,-4.9735575,-5.5732102,-1.6081059,7.640873689
58:15.5,1.42136E+12,-4.4550357,-5.52546,0.33949402,7.105864303
58:15.5,1.42136E+12,-3.4540672,-9.887389,-0.40775207,10.48128347
58:15.5,1.42136E+12,-3.2494428,-15.588433,-1.2331357,15.97118485
58:15.6,1.42136E+12,-5.1695,-16.156502,3.812871,17.38661187
58:15.6,1.42136E+12,-2.3617887,-9.547297,2.8774662,10.24737711
58:15.6,1.42136E+12,-0.9008267,-4.2046065,3.3977842,5.48043265
58:15.6,1.42136E+12,-1.9026933,-4.19323,5.3443365,7.054456198
58:15.6,1.42136E+12,-1.3578264,-7.3664813,6.401438,9.853281065
58:15.7,1.42136E+12,0.282762,-12.176129,5.6124287,13.41034778
58:15.7,1.42136E+12,5.477709,-17.310303,-0.57480466,18.16541456
58:15.7,1.42136E+12,3.562891,-11.959979,-0.3610492,12.48461639
58:15.7,1.42136E+12,-0.1646576,-8.92519,0.52885026,8.942360497
58:15.7,1.42136E+12,-2.0784278,-7.595954,0.7363188,7.909522404
58:15.8,1.42136E+12,-2.9888346,-8.103399,-0.58707917,8.656954983
58:15.8,1.42136E+12,-2.5656648,-8.318801,-0.4647835,8.717861529
58:15.8,1.42136E+12,-1.309926,-8.243657,-0.48214737,8.36099593
58:15.8,1.42136E+12,-0.17049545,-7.3441777,-0.52346146,7.364782868
58:15.8,1.42136E+12,-0.27153534,-8.262817,-0.22094055,8.270229195
58:15.9,1.42136E+12,-0.88705534,-9.457783,0.17633331,9.500927317
58:15.9,1.42136E+12,-0.9264235,-9.900861,0.04655319,9.944218232
58:15.9,1.42136E+12,-0.122295685,-10.501263,-0.24504043,10.50483344
58:15.9,1.42136E+12,1.1285033,-10.716215,-1.5214362,10.88235047
58:15.9,1.42136E+12,2.0026853,-11.427985,-2.6378145,11.89822066
58:16.0,1.42136E+12,0.70114195,-11.327844,-0.72778654,11.37283267
58:16.0,1.42136E+12,-0.57136184,-11.931089,1.6579523,12.0592763
58:16.1,1.42136E+12,0.05463638,-13.128449,0.6601273,13.1451484
58:16.1,1.42136E+12,1.685495,-13.68604,-3.2982414,14.17839838
58:16.1,1.42136E+12,2.2535636,-15.486945,-2.206711,15.80485963
58:16.1,1.42136E+12,2.2589524,-16.589851,-0.4087999,16.74792941
58:16.1,1.42136E+12,0.5340893,-14.015954,-1.1596385,14.07398236
58:16.1,1.42136E+12,-1.2997471,-11.05556,1.9920574,11.30853846
58:16.1,1.42136E+12,-2.527045,-9.652228,4.9858317,11.15392216
58:16.1,1.42136E+12,-4.0414457,-11.677367,3.040627,12.72554895
58:16.2,1.42136E+12,-6.19861,-13.85908,0.732876,15.1998017
58:16.2,1.42136E+12,-4.0637493,-13.376932,-2.463577,14.19597055
58:16.2,1.42136E+12,-1.7483642,-12.094549,-1.7688717,12.34762325
58:16.2,1.42136E+12,-0.37646714,-12.856166,4.43363,13.60440395
58:16.2,1.42136E+12,-0.9794133,-9.672436,2.3324497,9.997779263
58:16.3,1.42136E+12,-0.26270372,-7.5655675,2.2978716,7.911197048
58:16.3,1.42136E+12,-0.55384827,-5.6371274,2.2872436,6.108636224
58:16.3,1.42136E+12,-1.3316308,-4.573739,3.2287858,5.754770783
58:16.3,1.42136E+12,-2.160158,-3.526816,3.201692,5.230252895
58:16.3,1.42136E+12,-2.1248314,-2.6518853,2.5008495,4.219200439
58:16.4,1.42136E+12,-2.0746856,-2.036066,2.0402572,3.551413034
58:16.4,1.42136E+12,-2.1686902,-1.2927117,1.7488133,3.071264997
58:16.4,1.42136E+12,-3.0826895,-1.474883,0.83631086,3.518191335
58:16.4,1.42136E+12,-3.2111225,-3.9275327,-0.8830138,5.149420763
58:16.4,1.42136E+12,-3.255131,-10.345138,-8.102501,13.53766156
58:16.5,1.42136E+12,-2.744842,-18.00875,-17.235458,25.07808299
58:16.5,1.42136E+12,-2.0580702,-15.915653,-13.749208,21.13254324
58:16.5,1.42136E+12,-2.818938,-6.9145713,-8.294701,11.16063495
58:16.5,1.42136E+12,-3.8458025,-5.7740927,-3.5350487,7.786328576
58:16.5,1.42136E+12,-4.827162,-4.9540977,-0.013471985,6.916990566
58:16.6,1.42136E+12,-4.1068597,-5.6973023,0.53169435,7.043312358
58:16.6,1.42136E+12,-4.1857457,-10.822794,0.8135582,11.63250678
58:16.6,1.42136E+12,-7.3902817,-17.325123,4.535718,19.3739229
58:16.6,1.42136E+12,-1.237327,-16.953594,1.3114228,17.04919814
58:16.7,1.42136E+12,1.1966116,-7.231013,2.407743,7.714703797
58:16.7,1.42136E+12,-0.20133133,-3.4042208,6.103258,6.991352643
58:16.7,1.42136E+12,-2.052382,-5.244045,7.6477466,9.497384266
58:16.7,1.42136E+12,-1.1904744,-9.967024,7.1965847,12.35109825
58:16.7,1.42136E+12,3.5151403,-16.327446,0.40251297,16.7063976
58:16.7,1.42136E+12,4.7888417,-13.371993,-0.9618997,14.23616706
58:16.8,1.42136E+12,1.287323,-10.211315,-0.11271561,10.29275762
58:16.8,1.42136E+12,-1.7242644,-8.577912,-0.36030075,8.756910336
58:16.8,1.42136E+12,-3.007396,-7.4332423,-0.62554914,8.042936871
58:16.8,1.42136E+12,-2.6767337,-7.1573663,0.17244141,7.643463331
58:16.8,1.42136E+12,-1.5955321,-7.5182657,0.055534516,7.685904365
58:16.9,1.42136E+12,-0.7997868,-7.7463913,0.058079224,7.787785969
58:16.9,1.42136E+12,-0.50864226,-8.580756,0.8970845,8.642502594
58:16.9,1.42136E+12,-0.7044351,-9.696985,0.7246431,9.749505348
58:16.9,1.42136E+12,-0.592917,-10.158924,-0.020357667,10.1762322
58:16.9,1.42136E+12,0.24593857,-10.457254,-0.9198372,10.50051177
58:17.0,1.42136E+12,1.7094452,-11.2534485,-2.9334497,11.75446439
58:17.0,1.42136E+12,3.2527359,-11.594889,-4.1150928,12.72618287
58:17.0,1.42136E+12,1.60137,-10.82953,-1.2960049,11.02373506
58:17.0,1.42136E+12,-0.19025436,-12.301569,0.73976165,12.3252604
58:17.0,1.42136E+12,0.46897477,-13.606854,-1.0337503,13.65412219
58:17.1,1.42136E+12,1.9537371,-14.7849045,-3.5054104,15.31986918
58:17.1,1.42136E+12,1.8821859,-16.190033,-2.1350102,16.43831077
58:17.1,1.42136E+12,2.5650659,-16.257242,0.48663804,16.46554879
58:17.1,1.42136E+12,0.84050214,-13.55147,1.9616706,13.71848879
58:17.1,1.42136E+12,-1.1240126,-11.183992,4.4569817,12.09172309
58:17.2,1.42136E+12,-3.6080968,-11.019335,3.543581,12.12439989
58:17.2,1.42136E+12,-5.7016435,-14.177169,2.051933,15.41788859
58:17.2,1.42136E+12,-6.02048,-13.651462,-0.18157242,14.92117833
58:17.2,1.42136E+12,-4.0237827,-12.243639,-1.8244061,13.01637357
58:17.2,1.42136E+12,-0.6987469,-13.947845,5.35691,14.95751022
58:17.3,1.42136E+12,-0.049696654,-10.190209,0.5162764,10.20339995
58:17.3,1.42136E+12,0.20028351,-8.33856,2.392475,8.677305629
58:17.4,1.42136E+12,-0.42751098,-6.099366,2.9099488,6.771472016
58:17.4,1.42136E+12,-0.852627,-4.786746,2.8722272,5.64708767
58:17.4,1.42136E+12,-1.6254698,-3.9948926,3.2965946,5.428522351
58:17.4,1.42136E+12,-2.1737795,-2.8377988,3.1701078,4.777865926
58:17.4,1.42136E+12,-2.1362078,-2.1680915,2.9744647,4.255754313
58:17.4,1.42136E+12,-2.3420298,-1.542692,2.2845492,3.61720434
58:17.4,1.42136E+12,-2.991529,-1.4383589,0.8623567,3.429545329
58:17.4,1.42136E+12,-3.4106574,-2.0136127,-0.043709107,3.960950706
58:17.5,1.42136E+12,-4.0420446,-6.806196,-4.335584,9.025503707
58:17.5,1.42136E+12,-4.6099634,-16.580421,-12.713363,21.39606791
58:17.5,1.42136E+12,-2.2361999,-19.173029,-13.918806,23.79787368
58:17.5,1.42136E+12,-3.2295341,-10.460398,-11.294912,15.72974424
58:17.5,1.42136E+12,-2.6783803,-6.09278,-5.9035735,8.896508823
58:17.6,1.42136E+12,-2.738106,-6.0355988,-2.0619621,6.940991647
58:17.6,1.42136E+12,-3.5669324,-4.6310697,0.5315446,5.869612677
58:17.6,1.42136E+12,-3.1689103,-10.1277895,-0.7243437,10.63667177
58:17.6,1.42136E+12,-3.922144,-15.339202,1.0744656,15.86911491
58:17.7,1.42136E+12,-4.0026765,-18.107096,3.3292267,18.84070315
58:17.7,1.42136E+12,-1.4203963,-9.3012085,2.663112,9.778658944
58:17.7,1.42136E+12,-1.4714401,-3.8194573,3.4573603,5.357866206
58:17.7,1.42136E+12,-3.4379008,-2.951712,4.528982,6.406515714
58:17.7,1.42136E+12,-3.3667986,-6.55442,6.170768,9.611146241
58:17.7,1.42136E+12,-1.6810043,-10.71382,6.671776,12.73280446
58:17.8,1.42136E+12,4.784201,-17.875078,-0.25162673,18.50595333
58:17.8,1.42136E+12,5.788762,-12.628489,-0.5828879,13.90425324
58:17.8,1.42136E+12,1.7245637,-8.967253,0.359702,9.138661382
58:17.8,1.42136E+12,-0.89169574,-7.990384,0.70009416,8.070408267
58:17.8,1.42136E+12,-2.4969575,-8.292306,-0.63887143,8.68362207
58:17.9,1.42136E+12,-1.9944525,-8.320448,-0.719404,8.586340187
58:17.9,1.42136E+12,-0.89768326,-8.440947,-0.6044431,8.510039539
58:17.9,1.42136E+12,-0.42676255,-8.554561,-0.48888338,8.579140233
58:17.9,1.42136E+12,-0.80652285,-8.366402,-0.04670288,8.405316335
58:17.9,1.42136E+12,-1.6702267,-8.681497,0.64291304,8.864050122
58:18.0,1.42136E+12,-1.9823277,-9.487571,0.47840515,9.704251547
58:18.0,1.42136E+12,-1.0928774,-9.899814,-0.6709049,9.982525313
58:18.0,1.42136E+12,0.48843428,-10.7943535,-1.939367,10.97805902
58:18.0,1.42136E+12,2.545307,-12.380754,-2.700235,12.9248956
58:18.0,1.42136E+12,3.0744567,-11.137739,-1.9863694,11.72378682
58:18.1,1.42136E+12,1.2371773,-11.307486,0.40969804,11.38234158
58:18.1,1.42136E+12,0.29623398,-12.389885,1.6610957,12.50424903
58:18.1,1.42136E+12,0.9372011,-12.830568,-1.7429755,12.98228734
58:18.1,1.42136E+12,1.5867004,-14.580879,-2.858755,14.94296258
58:18.2,1.42136E+12,1.7705182,-15.5971155,-0.84738785,15.72014036
58:18.2,1.42136E+12,1.8049465,-14.5100765,-0.61552,14.63485623
58:18.2,1.42136E+12,0.019010467,-12.950768,1.5341597,13.04133426
58:18.2,1.42136E+12,-2.1433928,-11.174862,4.179309,12.1218108
58:18.2,1.42136E+12,-3.5128949,-11.914923,3.0139823,12.78240627
58:18.2,1.42136E+12,-5.216652,-14.25845,1.321452,15.24018011
58:18.3,1.42136E+12,-5.4780083,-13.880486,-0.55669236,14.93272825
58:18.3,1.42136E+12,-3.1039453,-12.830269,-1.3082794,13.26506216
58:18.3,1.42136E+12,0.74829394,-13.305082,5.30901,14.34471115
58:18.4,1.42136E+12,0.9219328,-10.030192,0.94423646,10.11663453
58:18.4,1.42136E+12,0.21585113,-8.2726965,2.6117687,8.677870409
58:18.4,1.42136E+12,-1.0174342,-5.89085,2.8086095,6.604965813
58:18.4,1.42136E+12,-1.5702347,-4.504882,2.8310628,5.547478294
58:18.4,1.42136E+12,-2.1980293,-3.9420524,2.8783643,5.353138423
58:18.4,1.42136E+12,-2.4372318,-3.1498997,2.6572742,4.787804626
58:18.4,1.42136E+12,-2.2341042,-2.5264463,2.3165827,4.091541016
58:18.5,1.42136E+12,-2.4589367,-2.0085232,1.9264939,3.71374661
58:18.5,1.42136E+12,-3.1894176,-1.6838484,0.9818083,3.737870731
58:18.5,1.42136E+12,-3.6790495,-2.7640023,-0.30820906,4.611952598
58:18.5,1.42136E+12,-4.450994,-7.7668986,-4.799769,10.15745263
58:18.5,1.42136E+12,-4.246669,-16.822916,-12.800182,21.56129309
58:18.6,1.42136E+12,-0.53932846,-19.205961,-14.278657,23.93825096
58:18.6,1.42136E+12,-2.116748,-10.605296,-10.320738,14.94893167
58:18.6,1.42136E+12,-1.8556911,-6.4530807,-4.907994,8.317105571
58:18.7,1.42136E+12,-2.0368145,-5.4925284,-1.6247214,6.079161222
58:18.7,1.42136E+12,-2.7431955,-4.724775,0.26929,5.470021705
58:18.7,1.42136E+12,-3.5586996,-10.549612,-0.7348219,11.15789494
58:18.7,1.42136E+12,-5.397326,-16.942518,0.69754946,17.79512909
58:18.7,1.42136E+12,-2.966082,-17.612076,2.4610322,18.02885307
58:18.7,1.42136E+12,-1.0189312,-6.9503465,2.6800268,7.518515871
58:18.7,1.42136E+12,-1.5362554,-2.7249334,3.9155576,5.011679759
58:18.8,1.42136E+12,-3.6122882,-2.1031265,3.8318815,5.670545207
58:18.8,1.42136E+12,-3.4711318,-6.081853,6.253396,9.388431894
58:18.8,1.42136E+12,-1.3662089,-11.789634,7.1072206,13.8338202
58:18.8,1.42136E+12,4.965624,-18.270107,0.37841308,18.93666887
58:18.8,1.42136E+12,5.9442887,-11.642639,-2.5265958,13.31425166
58:18.9,1.42136E+12,1.7289047,-9.059161,-0.20567231,9.224955858
58:18.9,1.42136E+12,-1.2906162,-8.500822,0.5040019,8.612994994
58:18.9,1.42136E+12,-2.679428,-8.435708,-0.12513977,8.851901707
58:18.9,1.42136E+12,-2.5459058,-8.424182,-0.015867004,8.800496036
58:18.9,1.42136E+12,-1.8223104,-8.178094,-0.12513977,8.379600028
58:19.0,1.42136E+12,-1.3337265,-7.8082128,-0.46927413,7.935189457
58:19.0,1.42136E+12,-1.6480728,-8.45397,-0.89932984,8.659939196
58:19.0,1.42136E+12,-1.9125727,-9.326356,-0.89169574,9.562111266
58:19.0,1.42136E+12,-1.5076648,-9.27606,0.13097763,9.398696581
58:19.0,1.42136E+12,-0.7291338,-9.848021,0.2561174,9.87829691
58:19.1,1.42136E+12,1.0289602,-11.033556,-0.72898406,11.10538315
